34660,4,0,0,6,3,0,12,3,3,0,1,3,1,3,0,1
34685,7,0,0,1,0,0,12,0,2,0,1,4,0,5,0,0
34695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34752,3,4,0,0,3,1,2,1,6,2,1,2,2,1,1,1
34794,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0
34798,1,0,0,0,1,0,2,1,0,0,0,2,0,3,0,1
34802,0,0,0,0,0,0,0,4,5,0,0,2,3,4,11,1
34825,0,0,0,0,0,0,0,1,3,1,3,6,0,6,1,3
34877,0,0,0,0,2,0,6,6,7,1,2,1,4,3,5,2
34884,0,0,2,0,1,4,1,0,1,0,0,2,2,0,0,0
34886,1,0,0,0,3,0,0,1,10,0,0,5,0,3,0,1
34893,1,0,0,0,2,0,2,1,0,0,1,5,1,3,1,1
34908,3,0,3,2,2,0,4,1,0,0,0,0,1,2,0,0
34910,7,1,0,2,6,1,3,1,6,3,3,1,1,1,1,0
34915,3,1,1,0,5,3,0,2,1,1,0,2,1,2,1,1
34994,2,0,2,9,7,0,4,3,3,1,1,4,2,3,0,1
35049,4,1,0,2,7,0,4,2,0,0,0,0,0,0,1,0
35065,3,2,1,2,5,0,6,1,3,2,2,2,2,1,0,2
35083,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0
35117,6,0,0,4,9,4,5,1,1,1,0,1,0,2,0,0
35184,0,1,0,1,1,2,4,4,1,0,0,0,0,2,0,0
35210,0,3,0,0,0,0,3,0,6,0,0,0,0,4,3,0
35215,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
35229,1,0,0,2,1,0,0,3,0,0,0,1,0,1,0,1
